scenario,fold,model,net_return,passive_return,passive_gross_return,annualized_volatility,sharpe,max_drawdown,turnover,trading_cost,average_exposure,entries,cost_multiplier,threshold
naive,6,trend,0.01227159961666291,-0.019302061287516548,-0.00942233018642158,0.06881935967830966,1.112565185829685,-0.028533166131596288,1.4,0.006999999999999999,0.11861111111111113,2.0,2.0,
naive,6,prior,-0.0032073136080329467,-0.01436838502627591,-0.00942233018642158,0.11024512917798053,-0.12216101341987294,-0.04684881402689911,0.7,0.0017499999999999998,0.35000000000000003,1.0,1.0,0.5
naive,6,prior,-0.004080033399082805,-0.016836770479222496,-0.00942233018642158,0.11029479780818405,-0.17036681461924116,-0.04726701367548469,0.7,0.0026249999999999997,0.35000000000000003,1.0,1.5,0.5
naive,6,prior,-0.004952370979133924,-0.019302061287516548,-0.00942233018642158,0.11036542944428193,-0.21848771086868252,-0.04768521332406772,0.7,0.0034999999999999996,0.35000000000000003,1.0,2.0,0.5
naive,6,ridge_logistic,-0.0032073136080329467,-0.01436838502627591,-0.00942233018642158,0.11024512917798053,-0.12216101341987294,-0.04684881402689911,0.7,0.0017499999999999998,0.35000000000000003,1.0,1.0,0.5
naive,6,ridge_logistic,-0.004080033399082805,-0.016836770479222496,-0.00942233018642158,0.11029479780818405,-0.17036681461924116,-0.04726701367548469,0.7,0.0026249999999999997,0.35000000000000003,1.0,1.5,0.5
naive,6,ridge_logistic,-0.004952370979133924,-0.019302061287516548,-0.00942233018642158,0.11036542944428193,-0.21848771086868252,-0.04768521332406772,0.7,0.0034999999999999996,0.35000000000000003,1.0,2.0,0.5
naive,6,lightgbm,-0.0032073136080329467,-0.01436838502627591,-0.00942233018642158,0.11024512917798053,-0.12216101341987294,-0.04684881402689911,0.7,0.0017499999999999998,0.35000000000000003,1.0,1.0,0.5
naive,6,lightgbm,-0.004080033399082805,-0.016836770479222496,-0.00942233018642158,0.11029479780818405,-0.17036681461924116,-0.04726701367548469,0.7,0.0026249999999999997,0.35000000000000003,1.0,1.5,0.5
naive,6,lightgbm,-0.004952370979133924,-0.019302061287516548,-0.00942233018642158,0.11036542944428193,-0.21848771086868252,-0.04768521332406772,0.7,0.0034999999999999996,0.35000000000000003,1.0,2.0,0.5
naive,6,catboost,-0.001603878351839838,-0.01436838502627591,-0.00942233018642158,0.004729425076960451,-2.062312425119408,-0.0026208045255111667,2.0999999999999996,0.0052499999999999995,0.0029166666666666664,3.0,1.0,0.55
naive,6,catboost,-0.0042225037584447955,-0.016836770479222496,-0.00942233018642158,0.006134286402463072,-4.193202014428065,-0.004801806976186596,2.0999999999999996,0.007875,0.0029166666666666664,3.0,1.5,0.55
naive,6,catboost,-0.006835403149633934,-0.019302061287516548,-0.00942233018642158,0.008162797095489857,-5.107446823947415,-0.006978992340534562,2.0999999999999996,0.010499999999999999,0.0029166666666666664,3.0,2.0,0.55
naive,7,trend,-0.025406246868804216,0.009477376957548467,0.014481579876272521,0.06279977130808452,-2.4613516670523152,-0.042271215628265635,2.0999999999999996,0.0052499999999999995,0.1370833333333333,3.0,1.0,
naive,7,trend,-0.02796289779550587,0.006979915232998346,0.014481579876272521,0.06294960952010506,-2.709168064738988,-0.043528094076596635,2.0999999999999996,0.007875,0.1370833333333333,3.0,1.5,
naive,7,trend,-0.0305139572273474,0.00448554666498846,0.014481579876272521,0.06320787276728684,-2.9507372046253377,-0.04478387239829085,2.0999999999999996,0.010499999999999999,0.1370833333333333,3.0,2.0,
naive,7,prior,0.0,0.009477376957548467,0.014481579876272521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.65
naive,7,prior,0.0,0.006979915232998346,0.014481579876272521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.65
naive,7,prior,0.0,0.00448554666498846,0.014481579876272521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.65
naive,7,ridge_logistic,-0.03372332916766008,0.009477376957548467,0.014481579876272521,0.1199895769147747,-1.67912179471902,-0.057870594178758394,23.799999999999997,0.0595,0.2809722222222223,34.0,1.0,0.5
naive,7,ridge_logistic,-0.06207339780667531,0.006979915232998346,0.014481579876272521,0.12122026802071201,-3.155052258571409,-0.07151513979975044,23.799999999999997,0.08925,0.2809722222222223,34.0,1.5,0.5
naive,7,ridge_logistic,-0.0896035671959663,0.00448554666498846,0.014481579876272521,0.12296199870765956,-4.5821916770367865,-0.09605772564994741,23.799999999999997,0.119,0.2809722222222223,34.0,2.0,0.5
naive,7,lightgbm,-0.09887204116988546,0.009477376957548467,0.014481579876272521,0.057334903517531906,-11.015746588587891,-0.10335752594820735,37.8,0.0945,0.11569444444444446,54.0,1.0,0.5
naive,7,lightgbm,-0.14049478707714158,0.006979915232998346,0.014481579876272521,0.059778291806131555,-15.373879715579326,-0.14429032555550425,37.8,0.14175,0.11569444444444446,54.0,1.5,0.5
